TITLE = "data/convFD437.dat"
VARIABLES = "x","y","z","Wavefield","Velocity"
ZONE T = "Frame 437", I = 100, J = 1, K = 100
10.00000,10.00000,10.00000,0.23864,2000.00000
30.00000,10.00000,10.00000,0.16721,2000.00000
50.00000,10.00000,10.00000,-0.11395,2000.00000
70.00000,10.00000,10.00000,-0.24209,2000.00000
90.00000,10.00000,10.00000,-0.07431,2000.00000
110.00000,10.00000,10.00000,0.16215,2000.00000
130.00000,10.00000,10.00000,0.20171,2000.00000
150.00000,10.00000,10.00000,0.04370,2000.00000
170.00000,10.00000,10.00000,-0.12675,2000.00000
190.00000,10.00000,10.00000,-0.17127,2000.00000
210.00000,10.00000,10.00000,-0.08278,2000.00000
230.00000,10.00000,10.00000,0.05769,2000.00000
250.00000,10.00000,10.00000,0.14956,2000.00000
270.00000,10.00000,10.00000,0.14428,2000.00000
290.00000,10.00000,10.00000,0.06734,2000.00000
310.00000,10.00000,10.00000,-0.02665,2000.00000
330.00000,10.00000,10.00000,-0.09295,2000.00000
350.00000,10.00000,10.00000,-0.10867,2000.00000
370.00000,10.00000,10.00000,-0.08008,2000.00000
390.00000,10.00000,10.00000,-0.03044,2000.00000
410.00000,10.00000,10.00000,0.01820,2000.00000
430.00000,10.00000,10.00000,0.04890,2000.00000
450.00000,10.00000,10.00000,0.05517,2000.00000
470.00000,10.00000,10.00000,0.04099,2000.00000
490.00000,10.00000,10.00000,0.01378,2000.00000
510.00000,10.00000,10.00000,-0.01650,2000.00000
530.00000,10.00000,10.00000,-0.04155,2000.00000
550.00000,10.00000,10.00000,-0.05697,2000.00000
570.00000,10.00000,10.00000,-0.06051,2000.00000
590.00000,10.00000,10.00000,-0.05364,2000.00000
610.00000,10.00000,10.00000,-0.03900,2000.00000
630.00000,10.00000,10.00000,-0.01986,2000.00000
650.00000,10.00000,10.00000,0.00018,2000.00000
670.00000,10.00000,10.00000,0.01887,2000.00000
690.00000,10.00000,10.00000,0.03410,2000.00000
710.00000,10.00000,10.00000,0.04523,2000.00000
730.00000,10.00000,10.00000,0.05196,2000.00000
750.00000,10.00000,10.00000,0.05463,2000.00000
770.00000,10.00000,10.00000,0.05403,2000.00000
790.00000,10.00000,10.00000,0.05077,2000.00000
810.00000,10.00000,10.00000,0.04588,2000.00000
830.00000,10.00000,10.00000,0.03987,2000.00000
850.00000,10.00000,10.00000,0.03358,2000.00000
870.00000,10.00000,10.00000,0.02728,2000.00000
890.00000,10.00000,10.00000,0.02151,2000.00000
910.00000,10.00000,10.00000,0.01634,2000.00000
930.00000,10.00000,10.00000,0.01205,2000.00000
950.00000,10.00000,10.00000,0.00862,2000.00000
970.00000,10.00000,10.00000,0.00620,2000.00000
990.00000,10.00000,10.00000,0.00471,2000.00000
1010.00000,10.00000,10.00000,0.00423,2000.00000
1030.00000,10.00000,10.00000,0.00471,2000.00000
1050.00000,10.00000,10.00000,0.00620,2000.00000
1070.00000,10.00000,10.00000,0.00862,2000.00000
1090.00000,10.00000,10.00000,0.01205,2000.00000
1110.00000,10.00000,10.00000,0.01634,2000.00000
1130.00000,10.00000,10.00000,0.02151,2000.00000
1150.00000,10.00000,10.00000,0.02728,2000.00000
1170.00000,10.00000,10.00000,0.03358,2000.00000
1190.00000,10.00000,10.00000,0.03987,2000.00000
1210.00000,10.00000,10.00000,0.04588,2000.00000
1230.00000,10.00000,10.00000,0.05077,2000.00000
1250.00000,10.00000,10.00000,0.05403,2000.00000
1270.00000,10.00000,10.00000,0.05463,2000.00000
1290.00000,10.00000,10.00000,0.05196,2000.00000
1310.00000,10.00000,10.00000,0.04523,2000.00000
1330.00000,10.00000,10.00000,0.03410,2000.00000
1350.00000,10.00000,10.00000,0.01886,2000.00000
1370.00000,10.00000,10.00000,0.00017,2000.00000
1390.00000,10.00000,10.00000,-0.01988,2000.00000
1410.00000,10.00000,10.00000,-0.03905,2000.00000
1430.00000,10.00000,10.00000,-0.05379,2000.00000
1450.00000,10.00000,10.00000,-0.06086,2000.00000
1470.00000,10.00000,10.00000,-0.05776,2000.00000
1490.00000,10.00000,10.00000,-0.04322,2000.00000
1510.00000,10.00000,10.00000,-0.01977,2000.00000
1530.00000,10.00000,10.00000,0.00789,2000.00000
1550.00000,10.00000,10.00000,0.03136,2000.00000
1570.00000,10.00000,10.00000,0.04121,2000.00000
1590.00000,10.00000,10.00000,0.03174,2000.00000
1610.00000,10.00000,10.00000,0.00219,2000.00000
1630.00000,10.00000,10.00000,-0.03684,2000.00000
1650.00000,10.00000,10.00000,-0.06588,2000.00000
1670.00000,10.00000,10.00000,-0.06608,2000.00000
1690.00000,10.00000,10.00000,-0.02654,2000.00000
1710.00000,10.00000,10.00000,0.03946,2000.00000
1730.00000,10.00000,10.00000,0.09387,2000.00000
1750.00000,10.00000,10.00000,0.09965,2000.00000
1770.00000,10.00000,10.00000,0.04300,2000.00000
1790.00000,10.00000,10.00000,-0.04589,2000.00000
1810.00000,10.00000,10.00000,-0.09710,2000.00000
1830.00000,10.00000,10.00000,-0.06636,2000.00000
1850.00000,10.00000,10.00000,0.01612,2000.00000
1870.00000,10.00000,10.00000,0.08136,2000.00000
1890.00000,10.00000,10.00000,0.07496,2000.00000
