TITLE = "data/convFD424.dat"
VARIABLES = "x","y","z","Wavefield","Velocity"
ZONE T = "Frame 424", I = 100, J = 1, K = 100
10.00000,10.00000,10.00000,-0.12385,2000.00000
30.00000,10.00000,10.00000,-0.12247,2000.00000
50.00000,10.00000,10.00000,0.01040,2000.00000
70.00000,10.00000,10.00000,0.14358,2000.00000
90.00000,10.00000,10.00000,0.13369,2000.00000
110.00000,10.00000,10.00000,-0.01554,2000.00000
130.00000,10.00000,10.00000,-0.15123,2000.00000
150.00000,10.00000,10.00000,-0.14219,2000.00000
170.00000,10.00000,10.00000,-0.01002,2000.00000
190.00000,10.00000,10.00000,0.12401,2000.00000
210.00000,10.00000,10.00000,0.16792,2000.00000
230.00000,10.00000,10.00000,0.11128,2000.00000
250.00000,10.00000,10.00000,0.00204,2000.00000
270.00000,10.00000,10.00000,-0.09295,2000.00000
290.00000,10.00000,10.00000,-0.12829,2000.00000
310.00000,10.00000,10.00000,-0.10155,2000.00000
330.00000,10.00000,10.00000,-0.03985,2000.00000
350.00000,10.00000,10.00000,0.02284,2000.00000
370.00000,10.00000,10.00000,0.05973,2000.00000
390.00000,10.00000,10.00000,0.06133,2000.00000
410.00000,10.00000,10.00000,0.03482,2000.00000
430.00000,10.00000,10.00000,-0.00502,2000.00000
450.00000,10.00000,10.00000,-0.04202,2000.00000
470.00000,10.00000,10.00000,-0.06436,2000.00000
490.00000,10.00000,10.00000,-0.06784,2000.00000
510.00000,10.00000,10.00000,-0.05396,2000.00000
530.00000,10.00000,10.00000,-0.02855,2000.00000
550.00000,10.00000,10.00000,0.00096,2000.00000
570.00000,10.00000,10.00000,0.02820,2000.00000
590.00000,10.00000,10.00000,0.04837,2000.00000
610.00000,10.00000,10.00000,0.05928,2000.00000
630.00000,10.00000,10.00000,0.06080,2000.00000
650.00000,10.00000,10.00000,0.05421,2000.00000
670.00000,10.00000,10.00000,0.04184,2000.00000
690.00000,10.00000,10.00000,0.02601,2000.00000
710.00000,10.00000,10.00000,0.00904,2000.00000
730.00000,10.00000,10.00000,-0.00734,2000.00000
750.00000,10.00000,10.00000,-0.02189,2000.00000
770.00000,10.00000,10.00000,-0.03392,2000.00000
790.00000,10.00000,10.00000,-0.04323,2000.00000
810.00000,10.00000,10.00000,-0.04983,2000.00000
830.00000,10.00000,10.00000,-0.05411,2000.00000
850.00000,10.00000,10.00000,-0.05641,2000.00000
870.00000,10.00000,10.00000,-0.05727,2000.00000
890.00000,10.00000,10.00000,-0.05707,2000.00000
910.00000,10.00000,10.00000,-0.05627,2000.00000
930.00000,10.00000,10.00000,-0.05515,2000.00000
950.00000,10.00000,10.00000,-0.05403,2000.00000
970.00000,10.00000,10.00000,-0.05308,2000.00000
990.00000,10.00000,10.00000,-0.05246,2000.00000
1010.00000,10.00000,10.00000,-0.05224,2000.00000
1030.00000,10.00000,10.00000,-0.05246,2000.00000
1050.00000,10.00000,10.00000,-0.05308,2000.00000
1070.00000,10.00000,10.00000,-0.05403,2000.00000
1090.00000,10.00000,10.00000,-0.05515,2000.00000
1110.00000,10.00000,10.00000,-0.05627,2000.00000
1130.00000,10.00000,10.00000,-0.05707,2000.00000
1150.00000,10.00000,10.00000,-0.05727,2000.00000
1170.00000,10.00000,10.00000,-0.05641,2000.00000
1190.00000,10.00000,10.00000,-0.05411,2000.00000
1210.00000,10.00000,10.00000,-0.04983,2000.00000
1230.00000,10.00000,10.00000,-0.04323,2000.00000
1250.00000,10.00000,10.00000,-0.03392,2000.00000
1270.00000,10.00000,10.00000,-0.02189,2000.00000
1290.00000,10.00000,10.00000,-0.00734,2000.00000
1310.00000,10.00000,10.00000,0.00904,2000.00000
1330.00000,10.00000,10.00000,0.02601,2000.00000
1350.00000,10.00000,10.00000,0.04184,2000.00000
1370.00000,10.00000,10.00000,0.05421,2000.00000
1390.00000,10.00000,10.00000,0.06080,2000.00000
1410.00000,10.00000,10.00000,0.05928,2000.00000
1430.00000,10.00000,10.00000,0.04836,2000.00000
1450.00000,10.00000,10.00000,0.02818,2000.00000
1470.00000,10.00000,10.00000,0.00091,2000.00000
1490.00000,10.00000,10.00000,-0.02868,2000.00000
1510.00000,10.00000,10.00000,-0.05427,2000.00000
1530.00000,10.00000,10.00000,-0.06854,2000.00000
1550.00000,10.00000,10.00000,-0.06586,2000.00000
1570.00000,10.00000,10.00000,-0.04502,2000.00000
1590.00000,10.00000,10.00000,-0.01055,2000.00000
1610.00000,10.00000,10.00000,0.02552,2000.00000
1630.00000,10.00000,10.00000,0.04736,2000.00000
1650.00000,10.00000,10.00000,0.04171,2000.00000
1670.00000,10.00000,10.00000,0.00448,2000.00000
1690.00000,10.00000,10.00000,-0.05040,2000.00000
1710.00000,10.00000,10.00000,-0.09264,2000.00000
1730.00000,10.00000,10.00000,-0.08978,2000.00000
1750.00000,10.00000,10.00000,-0.02557,2000.00000
1770.00000,10.00000,10.00000,0.07751,2000.00000
1790.00000,10.00000,10.00000,0.15477,2000.00000
1810.00000,10.00000,10.00000,0.13991,2000.00000
1830.00000,10.00000,10.00000,0.02046,2000.00000
1850.00000,10.00000,10.00000,-0.13331,2000.00000
1870.00000,10.00000,10.00000,-0.19135,2000.00000
1890.00000,10.00000,10.00000,-0.06916,2000.00000
1910.00000,10.00000,10.00000,0.14452,2000.00000
1930.00000,10.00000,10.00000,0.22511,2000.00000
1950.00000,10.00000,10.00000,0.05903,2000.00000
1970.00000,10.00000,10.00000,-0.18341,2000.00000
1990.00000,10.00000,10.00000,-0.21998,2000.00000
10.00000,10.00000,30.00000,-0.12247,2000.00000
30.00000,10.00000,30.00000,-0.08767,2000.00000
50.00000,10.00000,30.00000,0.06390,2000.00000
70.00000,10.00000,30.00000,0.14468,2000.00000
90.00000,10.00000,30.00000,0.05631,2000.00000
110.00000,10.00000,30.00000,-0.09320,2000.00000
130.00000,10.00000,30.00000,-0.13719,2000.00000
150.00000,10.00000,30.00000,-0.04755,2000.00000
170.00000,10.00000,30.00000,0.07207,2000.00000
190.00000,10.00000,30.00000,0.13086,2000.00000
210.00000,10.00000,30.00000,0.11663,2000.00000
230.00000,10.00000,30.00000,0.05936,2000.00000
250.00000,10.00000,30.00000,-0.00337,2000.00000
270.00000,10.00000,30.00000,-0.04368,2000.00000
290.00000,10.00000,30.00000,-0.05932,2000.00000
310.00000,10.00000,30.00000,-0.06316,2000.00000
330.00000,10.00000,30.00000,-0.06228,2000.00000
350.00000,10.00000,30.00000,-0.05860,2000.00000
370.00000,10.00000,30.00000,-0.05209,2000.00000
390.00000,10.00000,30.00000,-0.03964,2000.00000
410.00000,10.00000,30.00000,-0.02174,2000.00000
430.00000,10.00000,30.00000,-0.00260,2000.00000
450.00000,10.00000,30.00000,0.01414,2000.00000
470.00000,10.00000,30.00000,0.02435,2000.00000
490.00000,10.00000,30.00000,0.02605,2000.00000
510.00000,10.00000,30.00000,0.02039,2000.00000
530.00000,10.00000,30.00000,0.00918,2000.00000
550.00000,10.00000,30.00000,-0.00415,2000.00000
570.00000,10.00000,30.00000,-0.01654,2000.00000
590.00000,10.00000,30.00000,-0.02598,2000.00000
610.00000,10.00000,30.00000,-0.03090,2000.00000
630.00000,10.00000,30.00000,-0.03138,2000.00000
650.00000,10.00000,30.00000,-0.02779,2000.00000
670.00000,10.00000,30.00000,-0.02121,2000.00000
690.00000,10.00000,30.00000,-0.01292,2000.00000
710.00000,10.00000,30.00000,-0.00388,2000.00000
730.00000,10.00000,30.00000,0.00476,2000.00000
750.00000,10.00000,30.00000,0.01256,2000.00000
770.00000,10.00000,30.00000,0.01895,2000.00000
790.00000,10.00000,30.00000,0.02391,2000.00000
810.00000,10.00000,30.00000,0.02741,2000.00000
830.00000,10.00000,30.00000,0.02961,2000.00000
850.00000,10.00000,30.00000,0.03078,2000.00000
870.00000,10.00000,30.00000,0.03110,2000.00000
890.00000,10.00000,30.00000,0.03090,2000.00000
910.00000,10.00000,30.00000,0.03031,2000.00000
930.00000,10.00000,30.00000,0.02963,2000.00000
950.00000,10.00000,30.00000,0.02889,2000.00000
970.00000,10.00000,30.00000,0.02834,2000.00000
990.00000,10.00000,30.00000,0.02793,2000.00000
1010.00000,10.00000,30.00000,0.02783,2000.00000
1030.00000,10.00000,30.00000,0.02793,2000.00000
1050.00000,10.00000,30.00000,0.02834,2000.00000
1070.00000,10.00000,30.00000,0.02889,2000.00000
1090.00000,10.00000,30.00000,0.02963,2000.00000
1110.00000,10.00000,30.00000,0.03031,2000.00000
1130.00000,10.00000,30.00000,0.03090,2000.00000
1150.00000,10.00000,30.00000,0.03110,2000.00000
1170.00000,10.00000,30.00000,0.03078,2000.00000
1190.00000,10.00000,30.00000,0.02961,2000.00000
1210.00000,10.00000,30.00000,0.02741,2000.00000
1230.00000,10.00000,30.00000,0.02391,2000.00000
1250.00000,10.00000,30.00000,0.01895,2000.00000
1270.00000,10.00000,30.00000,0.01256,2000.00000
1290.00000,10.00000,30.00000,0.00476,2000.00000
1310.00000,10.00000,30.00000,-0.00388,2000.00000
1330.00000,10.00000,30.00000,-0.01292,2000.00000
1350.00000,10.00000,30.00000,-0.02121,2000.00000
1370.00000,10.00000,30.00000,-0.02779,2000.00000
1390.00000,10.00000,30.00000,-0.03138,2000.00000
1410.00000,10.00000,30.00000,-0.03090,2000.00000
1430.00000,10.00000,30.00000,-0.02600,2000.00000
1450.00000,10.00000,30.00000,-0.01658,2000.00000
1470.00000,10.00000,30.00000,-0.00427,2000.00000
1490.00000,10.00000,30.00000,0.00889,2000.00000
1510.00000,10.00000,30.00000,0.01969,2000.00000
1530.00000,10.00000,30.00000,0.02447,2000.00000
1550.00000,10.00000,30.00000,0.02104,2000.00000
1570.00000,10.00000,30.00000,0.00770,2000.00000
1590.00000,10.00000,30.00000,-0.01418,2000.00000
1610.00000,10.00000,30.00000,-0.04064,2000.00000
1630.00000,10.00000,30.00000,-0.06703,2000.00000
1650.00000,10.00000,30.00000,-0.08591,2000.00000
1670.00000,10.00000,30.00000,-0.09076,2000.00000
1690.00000,10.00000,30.00000,-0.07713,2000.00000
1710.00000,10.00000,30.00000,-0.04041,2000.00000
1730.00000,10.00000,30.00000,0.01582,2000.00000
1750.00000,10.00000,30.00000,0.07708,2000.00000
1770.00000,10.00000,30.00000,0.12236,2000.00000
1790.00000,10.00000,30.00000,0.12287,2000.00000
1810.00000,10.00000,30.00000,0.06160,2000.00000
1830.00000,10.00000,30.00000,-0.03502,2000.00000
1850.00000,10.00000,30.00000,-0.10874,2000.00000
1870.00000,10.00000,30.00000,-0.10900,2000.00000
1890.00000,10.00000,30.00000,-0.01904,2000.00000
1910.00000,10.00000,30.00000,0.11049,2000.00000
1930.00000,10.00000,30.00000,0.15628,2000.00000
1950.00000,10.00000,30.00000,0.03874,2000.00000
1970.00000,10.00000,30.00000,-0.13824,2000.00000
1990.00000,10.00000,30.00000,-0.16717,2000.00000
10.00000,10.00000,50.00000,0.01040,2000.00000
30.00000,10.00000,50.00000,0.06390,2000.00000
50.00000,10.00000,50.00000,0.08638,2000.00000
70.00000,10.00000,50.00000,0.00222,2000.00000
90.00000,10.00000,50.00000,-0.11028,2000.00000
110.00000,10.00000,50.00000,-0.11082,2000.00000
130.00000,10.00000,50.00000,-0.00021,2000.00000
150.00000,10.00000,50.00000,0.09510,2000.00000
170.00000,10.00000,50.00000,0.10727,2000.00000
190.00000,10.00000,50.00000,0.07523,2000.00000
210.00000,10.00000,50.00000,0.04343,2000.00000
230.00000,10.00000,50.00000,0.02155,2000.00000
250.00000,10.00000,50.00000,0.01247,2000.00000
270.00000,10.00000,50.00000,0.00650,2000.00000
290.00000,10.00000,50.00000,-0.01667,2000.00000
310.00000,10.00000,50.00000,-0.05571,2000.00000
330.00000,10.00000,50.00000,-0.09292,2000.00000
350.00000,10.00000,50.00000,-0.11585,2000.00000
370.00000,10.00000,50.00000,-0.11415,2000.00000
390.00000,10.00000,50.00000,-0.08605,2000.00000
410.00000,10.00000,50.00000,-0.04379,2000.00000
430.00000,10.00000,50.00000,0.00017,2000.00000
450.00000,10.00000,50.00000,0.03487,2000.00000
470.00000,10.00000,50.00000,0.05188,2000.00000
490.00000,10.00000,50.00000,0.05164,2000.00000
510.00000,10.00000,50.00000,0.03745,2000.00000
530.00000,10.00000,50.00000,0.01490,2000.00000
550.00000,10.00000,50.00000,-0.00865,2000.00000
570.00000,10.00000,50.00000,-0.02906,2000.00000
590.00000,10.00000,50.00000,-0.04268,2000.00000
610.00000,10.00000,50.00000,-0.04845,2000.00000
630.00000,10.00000,50.00000,-0.04730,2000.00000
650.00000,10.00000,50.00000,-0.04011,2000.00000
670.00000,10.00000,50.00000,-0.02948,2000.00000
690.00000,10.00000,50.00000,-0.01686,2000.00000
710.00000,10.00000,50.00000,-0.00416,2000.00000
730.00000,10.00000,50.00000,0.00747,2000.00000
750.00000,10.00000,50.00000,0.01746,2000.00000
770.00000,10.00000,50.00000,0.02517,2000.00000
790.00000,10.00000,50.00000,0.03095,2000.00000
810.00000,10.00000,50.00000,0.03457,2000.00000
830.00000,10.00000,50.00000,0.03674,2000.00000
850.00000,10.00000,50.00000,0.03746,2000.00000
870.00000,10.00000,50.00000,0.03738,2000.00000
890.00000,10.00000,50.00000,0.03660,2000.00000
910.00000,10.00000,50.00000,0.03557,2000.00000
930.00000,10.00000,50.00000,0.03441,2000.00000
950.00000,10.00000,50.00000,0.03335,2000.00000
970.00000,10.00000,50.00000,0.03251,2000.00000
990.00000,10.00000,50.00000,0.03196,2000.00000
1010.00000,10.00000,50.00000,0.03179,2000.00000
1030.00000,10.00000,50.00000,0.03196,2000.00000
1050.00000,10.00000,50.00000,0.03251,2000.00000
1070.00000,10.00000,50.00000,0.03335,2000.00000
1090.00000,10.00000,50.00000,0.03441,2000.00000
1110.00000,10.00000,50.00000,0.03557,2000.00000
1130.00000,10.00000,50.00000,0.03660,2000.00000
1150.00000,10.00000,50.00000,0.03738,2000.00000
1170.00000,10.00000,50.00000,0.03746,2000.00000
1190.00000,10.00000,50.00000,0.03674,2000.00000
1210.00000,10.00000,50.00000,0.03457,2000.00000
1230.00000,10.00000,50.00000,0.03095,2000.00000
1250.00000,10.00000,50.00000,0.02517,2000.00000
1270.00000,10.00000,50.00000,0.01746,2000.00000
1290.00000,10.00000,50.00000,0.00747,2000.00000
1310.00000,10.00000,50.00000,-0.00416,2000.00000
1330.00000,10.00000,50.00000,-0.01686,2000.00000
1350.00000,10.00000,50.00000,-0.02948,2000.00000
1370.00000,10.00000,50.00000,-0.04011,2000.00000
1390.00000,10.00000,50.00000,-0.04730,2000.00000
1410.00000,10.00000,50.00000,-0.04847,2000.00000
1430.00000,10.00000,50.00000,-0.04271,2000.00000
1450.00000,10.00000,50.00000,-0.02915,2000.00000
1470.00000,10.00000,50.00000,-0.00888,2000.00000
1490.00000,10.00000,50.00000,0.01433,2000.00000
1510.00000,10.00000,50.00000,0.03615,2000.00000
1530.00000,10.00000,50.00000,0.04881,2000.00000
1550.00000,10.00000,50.00000,0.04615,2000.00000
1570.00000,10.00000,50.00000,0.02411,2000.00000
1590.00000,10.00000,50.00000,-0.01837,2000.00000
1610.00000,10.00000,50.00000,-0.07260,2000.00000
1630.00000,10.00000,50.00000,-0.12544,2000.00000
1650.00000,10.00000,50.00000,-0.15918,2000.00000
1670.00000,10.00000,50.00000,-0.15335,2000.00000
1690.00000,10.00000,50.00000,-0.10145,2000.00000
1710.00000,10.00000,50.00000,-0.01212,2000.00000
1730.00000,10.00000,50.00000,0.08928,2000.00000
1750.00000,10.00000,50.00000,0.15491,2000.00000
1770.00000,10.00000,50.00000,0.14738,2000.00000
1790.00000,10.00000,50.00000,0.07177,2000.00000
1810.00000,10.00000,50.00000,-0.03040,2000.00000
