TITLE = "data/convFD354.dat"
VARIABLES = "x","y","z","Wavefield","Velocity"
ZONE T = "Frame 354", I = 100, J = 1, K = 100
10.00000,10.00000,10.00000,0.02295,2000.00000
30.00000,10.00000,10.00000,0.04369,2000.00000
50.00000,10.00000,10.00000,0.05820,2000.00000
70.00000,10.00000,10.00000,0.06022,2000.00000
90.00000,10.00000,10.00000,0.04323,2000.00000
110.00000,10.00000,10.00000,0.00499,2000.00000
130.00000,10.00000,10.00000,-0.04759,2000.00000
150.00000,10.00000,10.00000,-0.09686,2000.00000
170.00000,10.00000,10.00000,-0.11976,2000.00000
190.00000,10.00000,10.00000,-0.09972,2000.00000
210.00000,10.00000,10.00000,-0.03885,2000.00000
230.00000,10.00000,10.00000,0.03874,2000.00000
250.00000,10.00000,10.00000,0.09735,2000.00000
270.00000,10.00000,10.00000,0.10891,2000.00000
290.00000,10.00000,10.00000,0.06872,2000.00000
310.00000,10.00000,10.00000,-0.00273,2000.00000
330.00000,10.00000,10.00000,-0.07181,2000.00000
350.00000,10.00000,10.00000,-0.10922,2000.00000
370.00000,10.00000,10.00000,-0.10248,2000.00000
390.00000,10.00000,10.00000,-0.05846,2000.00000
410.00000,10.00000,10.00000,0.00283,2000.00000
430.00000,10.00000,10.00000,0.05840,2000.00000
450.00000,10.00000,10.00000,0.09100,2000.00000
470.00000,10.00000,10.00000,0.09368,2000.00000
490.00000,10.00000,10.00000,0.06961,2000.00000
510.00000,10.00000,10.00000,0.02872,2000.00000
530.00000,10.00000,10.00000,-0.01668,2000.00000
550.00000,10.00000,10.00000,-0.05568,2000.00000
570.00000,10.00000,10.00000,-0.08112,2000.00000
590.00000,10.00000,10.00000,-0.09017,2000.00000
610.00000,10.00000,10.00000,-0.08377,2000.00000
630.00000,10.00000,10.00000,-0.06539,2000.00000
650.00000,10.00000,10.00000,-0.03968,2000.00000
670.00000,10.00000,10.00000,-0.01124,2000.00000
690.00000,10.00000,10.00000,0.01606,2000.00000
710.00000,10.00000,10.00000,0.03952,2000.00000
730.00000,10.00000,10.00000,0.05762,2000.00000
750.00000,10.00000,10.00000,0.06987,2000.00000
770.00000,10.00000,10.00000,0.07658,2000.00000
790.00000,10.00000,10.00000,0.07851,2000.00000
810.00000,10.00000,10.00000,0.07671,2000.00000
830.00000,10.00000,10.00000,0.07224,2000.00000
850.00000,10.00000,10.00000,0.06613,2000.00000
870.00000,10.00000,10.00000,0.05923,2000.00000
890.00000,10.00000,10.00000,0.05225,2000.00000
910.00000,10.00000,10.00000,0.04570,2000.00000
930.00000,10.00000,10.00000,0.03998,2000.00000
950.00000,10.00000,10.00000,0.03532,2000.00000
970.00000,10.00000,10.00000,0.03190,2000.00000
990.00000,10.00000,10.00000,0.02981,2000.00000
1010.00000,10.00000,10.00000,0.02911,2000.00000
1030.00000,10.00000,10.00000,0.02981,2000.00000
1050.00000,10.00000,10.00000,0.03190,2000.00000
1070.00000,10.00000,10.00000,0.03532,2000.00000
1090.00000,10.00000,10.00000,0.03998,2000.00000
1110.00000,10.00000,10.00000,0.04570,2000.00000
1130.00000,10.00000,10.00000,0.05225,2000.00000
1150.00000,10.00000,10.00000,0.05923,2000.00000
1170.00000,10.00000,10.00000,0.06613,2000.00000
1190.00000,10.00000,10.00000,0.07224,2000.00000
1210.00000,10.00000,10.00000,0.07671,2000.00000
1230.00000,10.00000,10.00000,0.07851,2000.00000
1250.00000,10.00000,10.00000,0.07658,2000.00000
1270.00000,10.00000,10.00000,0.06987,2000.00000
1290.00000,10.00000,10.00000,0.05762,2000.00000
1310.00000,10.00000,10.00000,0.03952,2000.00000
1330.00000,10.00000,10.00000,0.01606,2000.00000
1350.00000,10.00000,10.00000,-0.01124,2000.00000
1370.00000,10.00000,10.00000,-0.03968,2000.00000
1390.00000,10.00000,10.00000,-0.06539,2000.00000
1410.00000,10.00000,10.00000,-0.08377,2000.00000
1430.00000,10.00000,10.00000,-0.09017,2000.00000
1450.00000,10.00000,10.00000,-0.08112,2000.00000
1470.00000,10.00000,10.00000,-0.05568,2000.00000
1490.00000,10.00000,10.00000,-0.01668,2000.00000
1510.00000,10.00000,10.00000,0.02872,2000.00000
1530.00000,10.00000,10.00000,0.06961,2000.00000
1550.00000,10.00000,10.00000,0.09368,2000.00000
1570.00000,10.00000,10.00000,0.09100,2000.00000
1590.00000,10.00000,10.00000,0.05840,2000.00000
1610.00000,10.00000,10.00000,0.00283,2000.00000
1630.00000,10.00000,10.00000,-0.05846,2000.00000
1650.00000,10.00000,10.00000,-0.10248,2000.00000
1670.00000,10.00000,10.00000,-0.10922,2000.00000
1690.00000,10.00000,10.00000,-0.07181,2000.00000
1710.00000,10.00000,10.00000,-0.00273,2000.00000
1730.00000,10.00000,10.00000,0.06872,2000.00000
1750.00000,10.00000,10.00000,0.10891,2000.00000
1770.00000,10.00000,10.00000,0.09734,2000.00000
1790.00000,10.00000,10.00000,0.03874,2000.00000
1810.00000,10.00000,10.00000,-0.03886,2000.00000
1830.00000,10.00000,10.00000,-0.09976,2000.00000
1850.00000,10.00000,10.00000,-0.11987,2000.00000
1870.00000,10.00000,10.00000,-0.09714,2000.00000
1890.00000,10.00000,10.00000,-0.04826,2000.00000
1910.00000,10.00000,10.00000,0.00350,2000.00000
1930.00000,10.00000,10.00000,0.04015,2000.00000
1950.00000,10.00000,10.00000,0.05433,2000.00000
1970.00000,10.00000,10.00000,0.04789,2000.00000
1990.00000,10.00000,10.00000,0.02734,2000.00000
10.00000,10.00000,30.00000,0.04369,2000.00000
30.00000,10.00000,30.00000,0.08086,2000.00000
50.00000,10.00000,30.00000,0.10273,2000.00000
70.00000,10.00000,30.00000,0.09872,2000.00000
90.00000,10.00000,30.00000,0.06104,2000.00000
110.00000,10.00000,30.00000,-0.00802,2000.00000
130.00000,10.00000,30.00000,-0.09064,2000.00000
150.00000,10.00000,30.00000,-0.15604,2000.00000
170.00000,10.00000,30.00000,-0.17351,2000.00000
190.00000,10.00000,30.00000,-0.13053,2000.00000
210.00000,10.00000,30.00000,-0.04368,2000.00000
230.00000,10.00000,30.00000,0.04752,2000.00000
250.00000,10.00000,30.00000,0.10217,2000.00000
270.00000,10.00000,30.00000,0.10059,2000.00000
290.00000,10.00000,30.00000,0.05253,2000.00000
310.00000,10.00000,30.00000,-0.01252,2000.00000
330.00000,10.00000,30.00000,-0.06371,2000.00000
350.00000,10.00000,30.00000,-0.08319,2000.00000
370.00000,10.00000,30.00000,-0.07037,2000.00000
390.00000,10.00000,30.00000,-0.03728,2000.00000
410.00000,10.00000,30.00000,-0.00020,2000.00000
430.00000,10.00000,30.00000,0.02778,2000.00000
450.00000,10.00000,30.00000,0.04032,2000.00000
470.00000,10.00000,30.00000,0.03776,2000.00000
490.00000,10.00000,30.00000,0.02479,2000.00000
510.00000,10.00000,30.00000,0.00754,2000.00000
530.00000,10.00000,30.00000,-0.00865,2000.00000
550.00000,10.00000,30.00000,-0.02040,2000.00000
570.00000,10.00000,30.00000,-0.02646,2000.00000
590.00000,10.00000,30.00000,-0.02722,2000.00000
610.00000,10.00000,30.00000,-0.02403,2000.00000
630.00000,10.00000,30.00000,-0.01854,2000.00000
650.00000,10.00000,30.00000,-0.01228,2000.00000
670.00000,10.00000,30.00000,-0.00634,2000.00000
690.00000,10.00000,30.00000,-0.00140,2000.00000
710.00000,10.00000,30.00000,0.00225,2000.00000
730.00000,10.00000,30.00000,0.00464,2000.00000
750.00000,10.00000,30.00000,0.00592,2000.00000
770.00000,10.00000,30.00000,0.00635,2000.00000
790.00000,10.00000,30.00000,0.00619,2000.00000
810.00000,10.00000,30.00000,0.00567,2000.00000
830.00000,10.00000,30.00000,0.00495,2000.00000
850.00000,10.00000,30.00000,0.00419,2000.00000
870.00000,10.00000,30.00000,0.00345,2000.00000
890.00000,10.00000,30.00000,0.00278,2000.00000
910.00000,10.00000,30.00000,0.00222,2000.00000
930.00000,10.00000,30.00000,0.00177,2000.00000
950.00000,10.00000,30.00000,0.00143,2000.00000
970.00000,10.00000,30.00000,0.00120,2000.00000
990.00000,10.00000,30.00000,0.00106,2000.00000
1010.00000,10.00000,30.00000,0.00101,2000.00000
1030.00000,10.00000,30.00000,0.00106,2000.00000
1050.00000,10.00000,30.00000,0.00120,2000.00000
1070.00000,10.00000,30.00000,0.00143,2000.00000
1090.00000,10.00000,30.00000,0.00177,2000.00000
1110.00000,10.00000,30.00000,0.00222,2000.00000
1130.00000,10.00000,30.00000,0.00278,2000.00000
1150.00000,10.00000,30.00000,0.00345,2000.00000
1170.00000,10.00000,30.00000,0.00419,2000.00000
1190.00000,10.00000,30.00000,0.00495,2000.00000
1210.00000,10.00000,30.00000,0.00567,2000.00000
1230.00000,10.00000,30.00000,0.00619,2000.00000
1250.00000,10.00000,30.00000,0.00635,2000.00000
1270.00000,10.00000,30.00000,0.00592,2000.00000
1290.00000,10.00000,30.00000,0.00464,2000.00000
1310.00000,10.00000,30.00000,0.00225,2000.00000
1330.00000,10.00000,30.00000,-0.00140,2000.00000
1350.00000,10.00000,30.00000,-0.00634,2000.00000
1370.00000,10.00000,30.00000,-0.01228,2000.00000
1390.00000,10.00000,30.00000,-0.01854,2000.00000
1410.00000,10.00000,30.00000,-0.02403,2000.00000
1430.00000,10.00000,30.00000,-0.02722,2000.00000
1450.00000,10.00000,30.00000,-0.02646,2000.00000
1470.00000,10.00000,30.00000,-0.02040,2000.00000
1490.00000,10.00000,30.00000,-0.00865,2000.00000
1510.00000,10.00000,30.00000,0.00754,2000.00000
1530.00000,10.00000,30.00000,0.02479,2000.00000
1550.00000,10.00000,30.00000,0.03777,2000.00000
1570.00000,10.00000,30.00000,0.04032,2000.00000
1590.00000,10.00000,30.00000,0.02778,2000.00000
1610.00000,10.00000,30.00000,-0.00020,2000.00000
1630.00000,10.00000,30.00000,-0.03728,2000.00000
1650.00000,10.00000,30.00000,-0.07037,2000.00000
1670.00000,10.00000,30.00000,-0.08319,2000.00000
1690.00000,10.00000,30.00000,-0.06371,2000.00000
1710.00000,10.00000,30.00000,-0.01252,2000.00000
1730.00000,10.00000,30.00000,0.05253,2000.00000
1750.00000,10.00000,30.00000,0.10058,2000.00000
1770.00000,10.00000,30.00000,0.10216,2000.00000
1790.00000,10.00000,30.00000,0.04750,2000.00000
1810.00000,10.00000,30.00000,-0.04372,2000.00000
1830.00000,10.00000,30.00000,-0.13064,2000.00000
1850.00000,10.00000,30.00000,-0.17382,2000.00000
1870.00000,10.00000,30.00000,-0.15678,2000.00000
1890.00000,10.00000,30.00000,-0.09233,2000.00000
1910.00000,10.00000,30.00000,-0.01164,2000.00000
1930.00000,10.00000,30.00000,0.05385,2000.00000
1950.00000,10.00000,30.00000,0.08553,2000.00000
1970.00000,10.00000,30.00000,0.08065,2000.00000
1990.00000,10.00000,30.00000,0.04765,2000.00000
10.00000,10.00000,50.00000,0.05820,2000.00000
30.00000,10.00000,50.00000,0.10273,2000.00000
50.00000,10.00000,50.00000,0.12000,2000.00000
70.00000,10.00000,50.00000,0.09980,2000.00000
90.00000,10.00000,50.00000,0.04182,2000.00000
110.00000,10.00000,50.00000,-0.03858,2000.00000
130.00000,10.00000,50.00000,-0.11222,2000.00000
150.00000,10.00000,50.00000,-0.14877,2000.00000
170.00000,10.00000,50.00000,-0.13495,2000.00000
190.00000,10.00000,50.00000,-0.08480,2000.00000
210.00000,10.00000,50.00000,-0.03117,2000.00000
230.00000,10.00000,50.00000,-0.00265,2000.00000
250.00000,10.00000,50.00000,-0.00403,2000.00000
270.00000,10.00000,50.00000,-0.01692,2000.00000
290.00000,10.00000,50.00000,-0.01852,2000.00000
310.00000,10.00000,50.00000,-0.00052,2000.00000
330.00000,10.00000,50.00000,0.02676,2000.00000
350.00000,10.00000,50.00000,0.04468,2000.00000
370.00000,10.00000,50.00000,0.03980,2000.00000
390.00000,10.00000,50.00000,0.01149,2000.00000
410.00000,10.00000,50.00000,-0.02896,2000.00000
430.00000,10.00000,50.00000,-0.06527,2000.00000
450.00000,10.00000,50.00000,-0.08394,2000.00000
470.00000,10.00000,50.00000,-0.07919,2000.00000
490.00000,10.00000,50.00000,-0.05360,2000.00000
510.00000,10.00000,50.00000,-0.01571,2000.00000
530.00000,10.00000,50.00000,0.02380,2000.00000
550.00000,10.00000,50.00000,0.05561,2000.00000
570.00000,10.00000,50.00000,0.07383,2000.00000
590.00000,10.00000,50.00000,0.07658,2000.00000
610.00000,10.00000,50.00000,0.06544,2000.00000
630.00000,10.00000,50.00000,0.04414,2000.00000
650.00000,10.00000,50.00000,0.01734,2000.00000
670.00000,10.00000,50.00000,-0.01056,2000.00000
