TITLE = "data/coba_fd_opr_baru374.dat"
VARIABLES = "x","y","z","Wavefield","Velocity"
ZONE T = "Frame 374", I = 100, J = 100, K = 1
10.00000,10.00000,10.00000,-0.08120,2000.00000
10.00000,30.00000,10.00000,-0.14264,2000.00000
10.00000,50.00000,10.00000,-0.16367,2000.00000
10.00000,70.00000,10.00000,-0.13024,2000.00000
10.00000,90.00000,10.00000,-0.04910,2000.00000
10.00000,110.00000,10.00000,0.04462,2000.00000
10.00000,130.00000,10.00000,0.10032,2000.00000
10.00000,150.00000,10.00000,0.08376,2000.00000
10.00000,170.00000,10.00000,0.00515,2000.00000
10.00000,190.00000,10.00000,-0.08285,2000.00000
10.00000,210.00000,10.00000,-0.12097,2000.00000
10.00000,230.00000,10.00000,-0.08535,2000.00000
10.00000,250.00000,10.00000,-0.00172,2000.00000
10.00000,270.00000,10.00000,0.07691,2000.00000
10.00000,290.00000,10.00000,0.10702,2000.00000
10.00000,310.00000,10.00000,0.07796,2000.00000
10.00000,330.00000,10.00000,0.01124,2000.00000
10.00000,350.00000,10.00000,-0.05689,2000.00000
10.00000,370.00000,10.00000,-0.09577,2000.00000
10.00000,390.00000,10.00000,-0.09284,2000.00000
10.00000,410.00000,10.00000,-0.05478,2000.00000
10.00000,430.00000,10.00000,-0.00025,2000.00000
10.00000,450.00000,10.00000,0.04986,2000.00000
10.00000,470.00000,10.00000,0.08025,2000.00000
10.00000,490.00000,10.00000,0.08477,2000.00000
10.00000,510.00000,10.00000,0.06592,2000.00000
10.00000,530.00000,10.00000,0.03186,2000.00000
10.00000,550.00000,10.00000,-0.00724,2000.00000
10.00000,570.00000,10.00000,-0.04230,2000.00000
10.00000,590.00000,10.00000,-0.06711,2000.00000
10.00000,610.00000,10.00000,-0.07888,2000.00000
10.00000,630.00000,10.00000,-0.07784,2000.00000
10.00000,650.00000,10.00000,-0.06627,2000.00000
10.00000,670.00000,10.00000,-0.04753,2000.00000
10.00000,690.00000,10.00000,-0.02515,2000.00000
10.00000,710.00000,10.00000,-0.00221,2000.00000
10.00000,730.00000,10.00000,0.01895,2000.00000
10.00000,750.00000,10.00000,0.03686,2000.00000
10.00000,770.00000,10.00000,0.05081,2000.00000
10.00000,790.00000,10.00000,0.06070,2000.00000
10.00000,810.00000,10.00000,0.06688,2000.00000
10.00000,830.00000,10.00000,0.06993,2000.00000
10.00000,850.00000,10.00000,0.07055,2000.00000
10.00000,870.00000,10.00000,0.06945,2000.00000
10.00000,890.00000,10.00000,0.06728,2000.00000
10.00000,910.00000,10.00000,0.06460,2000.00000
10.00000,930.00000,10.00000,0.06185,2000.00000
10.00000,950.00000,10.00000,0.05939,2000.00000
10.00000,970.00000,10.00000,0.05747,2000.00000
10.00000,990.00000,10.00000,0.05625,2000.00000
10.00000,1010.00000,10.00000,0.05583,2000.00000
10.00000,1030.00000,10.00000,0.05625,2000.00000
10.00000,1050.00000,10.00000,0.05747,2000.00000
10.00000,1070.00000,10.00000,0.05939,2000.00000
10.00000,1090.00000,10.00000,0.06185,2000.00000
10.00000,1110.00000,10.00000,0.06460,2000.00000
10.00000,1130.00000,10.00000,0.06728,2000.00000
10.00000,1150.00000,10.00000,0.06945,2000.00000
10.00000,1170.00000,10.00000,0.07055,2000.00000
10.00000,1190.00000,10.00000,0.06993,2000.00000
10.00000,1210.00000,10.00000,0.06688,2000.00000
10.00000,1230.00000,10.00000,0.06070,2000.00000
10.00000,1250.00000,10.00000,0.05081,2000.00000
10.00000,1270.00000,10.00000,0.03686,2000.00000
10.00000,1290.00000,10.00000,0.01895,2000.00000
10.00000,1310.00000,10.00000,-0.00221,2000.00000
10.00000,1330.00000,10.00000,-0.02515,2000.00000
10.00000,1350.00000,10.00000,-0.04753,2000.00000
10.00000,1370.00000,10.00000,-0.06627,2000.00000
10.00000,1390.00000,10.00000,-0.07784,2000.00000
10.00000,1410.00000,10.00000,-0.07888,2000.00000
10.00000,1430.00000,10.00000,-0.06711,2000.00000
10.00000,1450.00000,10.00000,-0.04230,2000.00000
10.00000,1470.00000,10.00000,-0.00724,2000.00000
10.00000,1490.00000,10.00000,0.03186,2000.00000
10.00000,1510.00000,10.00000,0.06592,2000.00000
10.00000,1530.00000,10.00000,0.08477,2000.00000
10.00000,1550.00000,10.00000,0.08025,2000.00000
10.00000,1570.00000,10.00000,0.04986,2000.00000
10.00000,1590.00000,10.00000,-0.00025,2000.00000
10.00000,1610.00000,10.00000,-0.05478,2000.00000
10.00000,1630.00000,10.00000,-0.09284,2000.00000
10.00000,1650.00000,10.00000,-0.09577,2000.00000
10.00000,1670.00000,10.00000,-0.05690,2000.00000
10.00000,1690.00000,10.00000,0.01123,2000.00000
10.00000,1710.00000,10.00000,0.07794,2000.00000
10.00000,1730.00000,10.00000,0.10696,2000.00000
10.00000,1750.00000,10.00000,0.07676,2000.00000
10.00000,1770.00000,10.00000,-0.00210,2000.00000
10.00000,1790.00000,10.00000,-0.08625,2000.00000
10.00000,1810.00000,10.00000,-0.12291,2000.00000
10.00000,1830.00000,10.00000,-0.08676,2000.00000
10.00000,1850.00000,10.00000,-0.00207,2000.00000
10.00000,1870.00000,10.00000,0.07158,2000.00000
10.00000,1890.00000,10.00000,0.08199,2000.00000
10.00000,1910.00000,10.00000,0.02079,2000.00000
10.00000,1930.00000,10.00000,-0.07396,2000.00000
10.00000,1950.00000,10.00000,-0.14629,2000.00000
10.00000,1970.00000,10.00000,-0.15665,2000.00000
10.00000,1990.00000,10.00000,-0.09943,2000.00000
30.00000,10.00000,10.00000,-0.14264,2000.00000
30.00000,30.00000,10.00000,-0.24279,2000.00000
30.00000,50.00000,10.00000,-0.26655,2000.00000
30.00000,70.00000,10.00000,-0.20348,2000.00000
30.00000,90.00000,10.00000,-0.08072,2000.00000
30.00000,110.00000,10.00000,0.04115,2000.00000
30.00000,130.00000,10.00000,0.09948,2000.00000
